SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,14_Laptime,35_Laptime,14_PaceDiff,35_PaceDiff,14_PaceDiffClear,35_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffClearTeammateMean,PaceDiffTeammateBetterMode
2,2025,2025191,51.0,1201,Mercedes,98.852,98.906,-0.469,-0.415,-0.469,-0.415,99.476,0.05399999999999999,14,0.05399999999999999,14,-0.44199999999999995,-0.44199999999999995,14
2,2025,2025191,52.0,1202,Mercedes,98.562,98.849,-0.692,-0.405,-0.692,-0.405,99.254,0.2869999999999999,14,0.2869999999999999,14,-0.5485,-0.5485,14
2,2025,2025191,53.0,1203,Mercedes,98.846,99.199,-0.452,-0.099,-0.452,-0.379,99.335,0.353,14,0.07300000000000001,14,-0.2755,-0.4155,14
2,2025,2025191,54.0,1204,Mercedes,98.938,98.988,-0.255,-0.205,-0.255,-0.205,99.35,0.05000000000000002,14,0.05000000000000002,14,-0.22999999999999998,-0.22999999999999998,14
2,2025,2025191,55.0,1205,Mercedes,98.906,99.192,-0.47,-0.184,-0.47,-0.184,99.396,0.286,14,0.286,14,-0.32699999999999996,-0.32699999999999996,14
2,2025,2025191,56.0,1206,Mercedes,99.181,99.084,-0.328,-0.425,-0.328,-0.425,99.509,-0.09699999999999998,35,-0.09699999999999998,35,-0.3765,-0.3765,14
2,2025,2025201,1.0,1207,Mercedes,,,,,,,,,,,,,,14
2,2025,2025201,2.0,1208,Mercedes,,,,,,,,,,,,,,14
2,2025,2025201,3.0,1209,Mercedes,82.933,83.002,-0.637,-0.568,-0.637,-0.568,83.57,0.06900000000000006,14,0.06900000000000006,14,-0.6025,-0.6025,14
2,2025,2025201,4.0,1210,Mercedes,82.822,83.019,-0.429,-0.232,-0.429,-0.232,83.283,0.19699999999999998,14,0.19699999999999998,14,-0.3305,-0.3305,14
2,2025,2025201,5.0,1211,Mercedes,82.622,82.774,-0.477,-0.325,-0.477,-0.325,83.328,0.15199999999999997,14,0.15199999999999997,14,-0.401,-0.401,14
2,2025,2025201,6.0,1212,Mercedes,88.589,86.125,5.223,2.759,-0.442,-0.45,85.066,-2.464,35,-0.008000000000000007,35,3.9909999999999997,-0.446,14
2,2025,2025201,7.0,1213,Mercedes,83.226,83.059,-0.387,-0.554,-0.387,-0.554,83.634,-0.16700000000000004,35,-0.16700000000000004,35,-0.47050000000000003,-0.47050000000000003,14
2,2025,2025201,8.0,1214,Mercedes,83.227,83.181,-0.335,-0.381,-0.335,-0.381,83.763,-0.045999999999999985,35,-0.045999999999999985,35,-0.358,-0.358,14
2,2025,2025201,9.0,1215,Mercedes,83.175,83.125,-0.36,-0.41,-0.36,-0.41,83.613,-0.04999999999999999,35,-0.04999999999999999,35,-0.385,-0.385,14
2,2025,2025201,10.0,1216,Mercedes,83.486,83.467,-0.059,-0.078,-0.241,-0.308,83.643,-0.019000000000000003,35,-0.067,35,-0.0685,-0.27449999999999997,14
2,2025,2025201,11.0,1217,Mercedes,83.433,83.35,-0.14,-0.223,-0.14,-0.223,83.697,-0.08299999999999999,35,-0.08299999999999999,35,-0.1815,-0.1815,14
2,2025,2025201,12.0,1218,Mercedes,82.901,83.087,-0.634,-0.448,-0.634,-0.448,83.621,0.186,14,0.186,14,-0.541,-0.541,14
2,2025,2025201,13.0,1219,Mercedes,83.117,83.054,-0.42,-0.483,-0.42,-0.483,83.587,-0.063,35,-0.063,35,-0.4515,-0.4515,14
2,2025,2025201,14.0,1220,Mercedes,83.297,82.965,-0.146,-0.478,-0.146,-0.478,83.443,-0.33199999999999996,35,-0.33199999999999996,35,-0.312,-0.312,14
2,2025,2025201,15.0,1221,Mercedes,83.373,83.387,-0.102,-0.088,-0.102,-0.088,83.563,0.013999999999999999,14,0.013999999999999999,14,-0.095,-0.095,14
2,2025,2025201,16.0,1222,Mercedes,83.435,83.577,-0.141,0.001,-0.141,0.001,83.645,0.142,14,0.142,14,-0.06999999999999999,-0.06999999999999999,14
2,2025,2025201,17.0,1223,Mercedes,83.352,83.226,-0.233,-0.359,-0.233,-0.359,83.683,-0.12599999999999997,35,-0.12599999999999997,35,-0.296,-0.296,14
2,2025,2025201,18.0,1224,Mercedes,83.341,83.348,-0.308,-0.301,-0.308,-0.301,83.747,0.007000000000000006,14,0.007000000000000006,14,-0.3045,-0.3045,14
2,2025,2025201,19.0,1225,Mercedes,83.705,83.361,0.182,-0.162,-0.141,-0.162,83.579,-0.344,35,-0.02100000000000002,35,0.009999999999999995,-0.1515,14
2,2025,2025201,20.0,1226,Mercedes,83.422,83.421,-0.103,-0.104,-0.103,-0.104,83.639,-0.0010000000000000009,35,-0.0010000000000000009,35,-0.1035,-0.1035,14
2,2025,2025201,21.0,1227,Mercedes,83.269,83.538,-0.186,0.083,-0.186,0.083,83.492,0.269,14,0.269,14,-0.0515,-0.0515,14
2,2025,2025201,22.0,1228,Mercedes,83.539,,0.159,,0.159,,83.515,,,,,0.159,0.159,14
2,2025,2025201,23.0,1229,Mercedes,83.132,,-0.336,,-0.336,,83.482,,,,,-0.336,-0.336,14
2,2025,2025201,24.0,1230,Mercedes,83.333,82.969,-0.179,-0.543,-0.179,-0.543,83.534,-0.36400000000000005,35,-0.36400000000000005,35,-0.361,-0.361,14
2,2025,2025201,25.0,1231,Mercedes,,81.845,,-1.555,,-1.555,83.434,,,,,-1.555,-1.555,14
2,2025,2025201,26.0,1232,Mercedes,,82.437,,-0.846,,-0.846,83.631,,,,,-0.846,-0.846,14
2,2025,2025201,27.0,1233,Mercedes,81.342,82.709,-1.757,-0.39,-1.757,-0.611,83.293,1.367,14,1.146,14,-1.0735,-1.184,14
2,2025,2025201,28.0,1234,Mercedes,81.516,82.54,-1.519,-0.495,-1.519,-0.495,83.152,1.024,14,1.024,14,-1.007,-1.007,14
2,2025,2025201,29.0,1235,Mercedes,82.278,82.378,-0.782,-0.682,-0.782,-0.682,83.112,0.09999999999999998,14,0.09999999999999998,14,-0.732,-0.732,14
2,2025,2025201,30.0,1236,Mercedes,82.419,82.557,-0.744,-0.606,-0.744,-0.606,83.219,0.138,14,0.138,14,-0.675,-0.675,14
2,2025,2025201,31.0,1237,Mercedes,82.122,82.522,-0.952,-0.552,-0.952,-0.552,83.098,0.3999999999999999,14,0.3999999999999999,14,-0.752,-0.752,14
2,2025,2025201,32.0,1238,Mercedes,82.401,83.24,-0.749,0.09,-1.074,-0.85,83.224,0.839,14,0.2240000000000001,14,-0.3295,-0.962,14
2,2025,2025201,33.0,1239,Mercedes,82.029,82.077,-0.939,-0.891,-0.939,-0.891,83.122,0.04799999999999993,14,0.04799999999999993,14,-0.915,-0.915,14
2,2025,2025201,34.0,1240,Mercedes,82.245,82.335,-0.697,-0.607,-0.697,-0.607,83.085,0.08999999999999997,14,0.08999999999999997,14,-0.6519999999999999,-0.6519999999999999,14
2,2025,2025201,35.0,1241,Mercedes,82.677,82.65,-0.519,-0.546,-0.519,-0.745,83.609,-0.027000000000000024,35,-0.22599999999999998,35,-0.5325,-0.632,14
2,2025,2025201,36.0,1242,Mercedes,82.815,82.568,-0.168,-0.415,-0.168,-0.415,82.983,-0.24699999999999997,35,-0.24699999999999997,35,-0.2915,-0.2915,14
2,2025,2025201,37.0,1243,Mercedes,82.297,82.467,-0.362,-0.192,-0.362,-0.192,82.738,0.16999999999999998,14,0.16999999999999998,14,-0.277,-0.277,14
2,2025,2025201,38.0,1244,Mercedes,82.756,82.477,0.224,-0.055,-0.193,-0.055,82.66,-0.279,35,0.138,14,0.0845,-0.124,14
2,2025,2025201,39.0,1245,Mercedes,82.381,82.421,0.06,0.1,0.06,0.1,82.344,0.04000000000000001,14,0.04000000000000001,14,0.08,0.08,14
2,2025,2025201,40.0,1246,Mercedes,82.342,82.41,-0.006,0.062,-0.006,0.062,82.368,0.068,14,0.068,14,0.028,0.028,14
2,2025,2025201,41.0,1247,Mercedes,82.148,84.072,-0.155,1.769,-0.155,0.078,82.518,1.924,14,0.23299999999999998,14,0.8069999999999999,-0.0385,14
2,2025,2025201,42.0,1248,Mercedes,82.409,82.353,0.18,0.124,0.18,0.124,82.247,-0.055999999999999994,35,-0.055999999999999994,35,0.152,0.152,14
2,2025,2025201,43.0,1249,Mercedes,82.25,82.271,0.194,0.215,0.194,0.215,82.087,0.02099999999999999,14,0.02099999999999999,14,0.20450000000000002,0.20450000000000002,14
2,2025,2025201,44.0,1250,Mercedes,82.191,82.248,0.188,0.245,0.188,0.245,82.089,0.056999999999999995,14,0.056999999999999995,14,0.2165,0.2165,14
2,2025,2025201,45.0,1251,Mercedes,82.385,82.513,0.427,0.555,0.427,0.555,81.973,0.12800000000000006,14,0.12800000000000006,14,0.491,0.491,14
2,2025,2025201,46.0,1252,Mercedes,82.438,82.556,0.418,0.536,0.418,0.536,82.087,0.11800000000000005,14,0.11800000000000005,14,0.477,0.477,14
2,2025,2025201,47.0,1253,Mercedes,82.256,,0.206,,0.206,,82.163,,,,,0.206,0.206,14
2,2025,2025201,48.0,1254,Mercedes,,,,,,,81.84,,,,,,,14
2,2025,2025201,49.0,1255,Mercedes,,81.474,,-0.404,,-0.404,82.252,,,,,-0.404,-0.404,14
2,2025,2025201,50.0,1256,Mercedes,80.052,81.007,-1.521,-0.566,-1.521,-0.566,81.746,0.955,14,0.955,14,-1.0434999999999999,-1.0434999999999999,14
2,2025,2025201,51.0,1257,Mercedes,80.377,80.9,-1.152,-0.629,-1.152,-0.629,81.606,0.5229999999999999,14,0.5229999999999999,14,-0.8905,-0.8905,14
2,2025,2025201,52.0,1258,Mercedes,80.624,80.924,-0.874,-0.574,-0.874,-0.574,81.498,0.30000000000000004,14,0.30000000000000004,14,-0.724,-0.724,14
2,2025,2025201,53.0,1259,Mercedes,81.183,80.874,-0.347,-0.656,-0.347,-0.656,81.53,-0.30900000000000005,35,-0.30900000000000005,35,-0.5015000000000001,-0.5015000000000001,14
2,2025,2025201,54.0,1260,Mercedes,81.228,80.869,-0.311,-0.67,-0.311,-0.67,81.539,-0.35900000000000004,35,-0.35900000000000004,35,-0.49050000000000005,-0.49050000000000005,14
2,2025,2025201,55.0,1261,Mercedes,81.289,80.873,-0.405,-0.821,-0.405,-0.821,81.749,-0.4159999999999999,35,-0.4159999999999999,35,-0.613,-0.613,14
2,2025,2025201,56.0,1262,Mercedes,81.11,80.869,-0.584,-0.825,-0.584,-0.825,81.772,-0.241,35,-0.241,35,-0.7044999999999999,-0.7044999999999999,14
2,2025,2025201,57.0,1263,Mercedes,81.087,81.144,-0.563,-0.506,-0.563,-0.506,81.711,0.05699999999999994,14,0.05699999999999994,14,-0.5345,-0.5345,14
2,2025,2025201,58.0,1264,Mercedes,80.95,80.826,-0.572,-0.696,-0.572,-0.696,81.669,-0.124,35,-0.124,35,-0.6339999999999999,-0.6339999999999999,14
2,2025,2025201,59.0,1265,Mercedes,81.542,81.104,-0.135,-0.573,-0.135,-0.573,81.693,-0.43799999999999994,35,-0.43799999999999994,35,-0.354,-0.354,14
2,2025,2025201,60.0,1266,Mercedes,83.737,81.472,1.962,-0.303,-0.09,-0.526,82.009,-2.265,35,-0.43600000000000005,35,0.8295,-0.308,14
2,2025,2025201,61.0,1267,Mercedes,81.828,81.393,-0.001,-0.436,-0.001,-0.436,81.977,-0.435,35,-0.435,35,-0.2185,-0.2185,14
2,2025,2025201,62.0,1268,Mercedes,83.243,80.9,1.372,-0.971,-0.041,-0.971,82.27,-2.343,35,-0.9299999999999999,35,0.20050000000000007,-0.506,14
2,2025,2025201,63.0,1269,Mercedes,81.832,81.744,-0.308,-0.396,-0.308,-0.834,82.235,-0.08800000000000002,35,-0.526,35,-0.352,-0.571,14
2,2025,2025201,64.0,1270,Mercedes,81.66,81.711,-0.336,-0.285,-0.336,-0.285,82.215,0.051000000000000045,14,0.051000000000000045,14,-0.3105,-0.3105,14
2,2025,2025201,65.0,1271,Mercedes,81.378,81.315,-0.386,-0.449,-0.386,-0.449,81.764,-0.063,35,-0.063,35,-0.4175,-0.4175,14
2,2025,2025201,66.0,1272,Mercedes,81.445,81.26,-0.294,-0.479,-0.294,-0.479,81.801,-0.185,35,-0.185,35,-0.38649999999999995,-0.38649999999999995,14
2,2025,2025201,67.0,1273,Mercedes,81.638,81.047,-0.172,-0.763,-0.172,-0.763,81.877,-0.591,35,-0.591,35,-0.4675,-0.4675,14
2,2025,2025201,68.0,1274,Mercedes,81.333,81.024,-0.707,-1.016,-0.707,-1.016,82.04,-0.30900000000000005,35,-0.30900000000000005,35,-0.8614999999999999,-0.8614999999999999,14
2,2025,2025201,69.0,1275,Mercedes,82.517,83.044,0.114,0.641,0.114,0.641,82.403,0.527,14,0.527,14,0.3775,0.3775,14
2,2025,2025201,70.0,1276,Mercedes,,,,,,,,,,,,,,14
2,2025,2025201,71.0,1277,Mercedes,,,,,,,82.301,,,,,,,14
2,2025,2025210,1.0,1278,Mercedes,,,,,,,,,,,,,,14
2,2025,2025210,2.0,1279,Mercedes,,,,,,,,,,,,,,14
2,2025,2025210,3.0,1280,Mercedes,73.743,73.47,-0.777,-1.05,-0.777,-1.05,74.52,-0.273,35,-0.273,35,-0.9135,-0.9135,14
2,2025,2025210,4.0,1281,Mercedes,73.52,72.971,-0.428,-0.977,-0.428,-0.977,73.948,-0.5489999999999999,35,-0.5489999999999999,35,-0.7025,-0.7025,14
2,2025,2025210,5.0,1282,Mercedes,73.542,72.967,-0.214,-0.789,-0.214,-0.789,73.756,-0.5750000000000001,35,-0.5750000000000001,35,-0.5015000000000001,-0.5015000000000001,14
2,2025,2025210,6.0,1283,Mercedes,,,,,,,,,,,,,,14
2,2025,2025210,7.0,1284,Mercedes,,,,,,,,,,,,,,14
2,2025,2025210,8.0,1285,Mercedes,,,,,,,,,,,,,,14
2,2025,2025210,9.0,1286,Mercedes,75.071,74.567,-0.907,-1.411,-0.907,-1.411,75.978,-0.504,35,-0.504,35,-1.159,-1.159,14
2,2025,2025210,10.0,1287,Mercedes,72.263,72.138,-1.368,-1.493,-1.368,-1.493,73.693,-0.125,35,-0.125,35,-1.4305,-1.4305,14
2,2025,2025210,11.0,1288,Mercedes,72.712,72.24,-0.748,-1.22,-0.748,-1.22,73.46,-0.472,35,-0.472,35,-0.984,-0.984,14
2,2025,2025210,12.0,1289,Mercedes,72.731,72.29,-0.67,-1.111,-0.67,-1.111,73.424,-0.44099999999999995,35,-0.44099999999999995,35,-0.8905000000000001,-0.8905000000000001,14
2,2025,2025210,13.0,1290,Mercedes,72.628,72.368,-0.733,-0.993,-0.733,-0.993,73.374,-0.26,35,-0.26,35,-0.863,-0.863,14
2,2025,2025210,14.0,1291,Mercedes,72.57,72.621,-0.99,-0.939,-0.99,-1.081,73.831,0.051000000000000045,14,-0.09099999999999997,35,-0.9644999999999999,-1.0354999999999999,14
2,2025,2025210,15.0,1292,Mercedes,72.81,72.589,-0.885,-1.106,-1.061,-1.106,73.714,-0.22100000000000009,35,-0.04500000000000015,35,-0.9955,-1.0835,14
2,2025,2025210,16.0,1293,Mercedes,72.697,72.705,-1.228,-1.22,-1.228,-1.22,73.943,0.008000000000000007,14,0.008000000000000007,14,-1.224,-1.224,14
2,2025,2025210,17.0,1294,Mercedes,72.926,72.891,-1.113,-1.148,-1.113,-1.148,74.16,-0.03499999999999992,35,-0.03499999999999992,35,-1.1305,-1.1305,14
2,2025,2025210,18.0,1295,Mercedes,73.141,73.306,-0.867,-0.702,-1.03,-0.956,74.032,0.16500000000000004,14,0.07400000000000007,14,-0.7845,-0.993,14
2,2025,2025210,19.0,1296,Mercedes,73.031,73.214,-1.004,-0.821,-1.004,-0.821,74.304,0.18300000000000005,14,0.18300000000000005,14,-0.9125,-0.9125,14
2,2025,2025210,20.0,1297,Mercedes,73.129,73.082,-0.696,-0.743,-0.696,-0.743,73.97,-0.04700000000000004,35,-0.04700000000000004,35,-0.7195,-0.7195,14
2,2025,2025210,21.0,1298,Mercedes,73.042,73.303,-0.733,-0.472,-0.733,-0.472,73.839,0.261,14,0.261,14,-0.6025,-0.6025,14
2,2025,2025210,22.0,1299,Mercedes,73.054,73.113,-0.69,-0.631,-0.69,-0.631,73.846,0.05899999999999994,14,0.05899999999999994,14,-0.6605,-0.6605,14
2,2025,2025210,23.0,1300,Mercedes,72.881,72.862,-1.287,-1.306,-1.287,-1.306,74.168,-0.019000000000000128,35,-0.019000000000000128,35,-1.2965,-1.2965,14
2,2025,2025210,24.0,1301,Mercedes,74.991,74.984,-2.69,-2.697,-2.69,-2.697,77.681,-0.007000000000000117,35,-0.007000000000000117,35,-2.6935000000000002,-2.6935000000000002,14
2,2025,2025211,1.0,1302,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,2.0,1303,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,3.0,1304,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,4.0,1305,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,5.0,1306,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,6.0,1307,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,7.0,1308,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,8.0,1309,Mercedes,,,,,,,,,,,,,,14
2,2025,2025211,9.0,1310,Mercedes,74.483,74.268,-0.407,-0.622,-0.407,-0.622,74.89,-0.21500000000000002,35,-0.21500000000000002,35,-0.5145,-0.5145,14
2,2025,2025211,10.0,1311,Mercedes,74.119,74.127,-0.325,-0.317,-0.325,-0.317,74.444,0.008000000000000007,14,0.008000000000000007,14,-0.321,-0.321,14
2,2025,2025211,11.0,1312,Mercedes,74.365,74.586,-0.402,-0.181,-0.402,-0.181,74.809,0.22100000000000003,14,0.22100000000000003,14,-0.2915,-0.2915,14
2,2025,2025211,12.0,1313,Mercedes,74.832,74.646,-0.313,-0.499,-0.313,-0.499,75.259,-0.186,35,-0.186,35,-0.406,-0.406,14
2,2025,2025211,13.0,1314,Mercedes,75.252,75.06,-0.251,-0.442,-0.576,-0.442,75.61,-0.191,35,0.13399999999999995,14,-0.34650000000000003,-0.509,14
2,2025,2025211,14.0,1315,Mercedes,75.022,75.101,-0.591,-0.512,-0.591,-0.512,75.625,0.07899999999999996,14,0.07899999999999996,14,-0.5515,-0.5515,14
2,2025,2025211,15.0,1316,Mercedes,75.225,75.164,-0.467,-0.528,-0.467,-0.528,75.701,-0.061,35,-0.061,35,-0.49750000000000005,-0.49750000000000005,14
2,2025,2025211,16.0,1317,Mercedes,75.337,75.089,-0.24,-0.488,-0.24,-0.488,75.585,-0.248,35,-0.248,35,-0.364,-0.364,14
2,2025,2025211,17.0,1318,Mercedes,75.495,75.387,-0.164,-0.272,-0.416,-0.272,75.807,-0.10800000000000001,35,0.14399999999999996,14,-0.21800000000000003,-0.344,14
2,2025,2025211,18.0,1319,Mercedes,75.149,75.287,-0.37,-0.232,-0.37,-0.232,75.519,0.13799999999999998,14,0.13799999999999998,14,-0.301,-0.301,14
2,2025,2025211,19.0,1320,Mercedes,75.182,75.294,-0.018,0.094,-0.018,0.094,75.231,0.112,14,0.112,14,0.038,0.038,14
2,2025,2025211,20.0,1321,Mercedes,75.216,75.501,0.019,0.304,0.019,0.304,75.264,0.285,14,0.285,14,0.1615,0.1615,14
2,2025,2025211,21.0,1322,Mercedes,75.293,,0.197,,0.197,,75.203,,,,,0.197,0.197,14
2,2025,2025211,22.0,1323,Mercedes,75.435,,0.168,,0.168,,75.447,,,,,0.168,0.168,14
2,2025,2025211,23.0,1324,Mercedes,75.325,73.672,0.126,-1.527,0.126,-1.527,75.25,-1.653,35,-1.653,35,-0.7004999999999999,-0.7004999999999999,14
2,2025,2025211,24.0,1325,Mercedes,75.319,74.724,0.121,-0.474,0.121,-0.474,75.233,-0.595,35,-0.595,35,-0.1765,-0.1765,14
2,2025,2025211,25.0,1326,Mercedes,75.414,75.368,0.172,0.126,0.172,-0.9,75.358,-0.045999999999999985,35,-1.072,35,0.149,-0.364,14
2,2025,2025211,26.0,1327,Mercedes,75.476,73.96,0.234,-1.282,0.234,-1.282,75.314,-1.516,35,-1.516,35,-0.524,-0.524,14
2,2025,2025211,27.0,1328,Mercedes,75.441,74.048,0.196,-1.197,0.196,-1.197,75.39,-1.393,35,-1.393,35,-0.5005000000000001,-0.5005000000000001,14
2,2025,2025211,28.0,1329,Mercedes,75.422,75.042,0.08,-0.3,0.08,-0.3,75.383,-0.38,35,-0.38,35,-0.10999999999999999,-0.10999999999999999,14
2,2025,2025211,29.0,1330,Mercedes,75.204,75.239,-0.003,0.032,-0.003,0.032,75.247,0.035,14,0.035,14,0.0145,0.0145,14
2,2025,2025211,30.0,1331,Mercedes,75.14,74.012,0.026,-1.102,0.026,-1.102,75.142,-1.1280000000000001,35,-1.1280000000000001,35,-0.538,-0.538,14
2,2025,2025211,31.0,1332,Mercedes,75.348,74.318,0.365,-0.665,0.365,-0.665,75.037,-1.03,35,-1.03,35,-0.15000000000000002,-0.15000000000000002,14
2,2025,2025211,32.0,1333,Mercedes,75.376,74.601,0.333,-0.442,0.333,-0.631,75.14,-0.775,35,-0.964,35,-0.05449999999999999,-0.149,14
2,2025,2025211,33.0,1334,Mercedes,75.315,74.505,0.229,-0.581,0.229,-0.581,75.101,-0.8099999999999999,35,-0.8099999999999999,35,-0.176,-0.176,14
2,2025,2025211,34.0,1335,Mercedes,,74.752,,-0.365,,-0.365,75.254,,,,,-0.365,-0.365,14
2,2025,2025211,35.0,1336,Mercedes,,74.605,,-0.364,,-0.364,74.969,,,,,-0.364,-0.364,14
2,2025,2025211,36.0,1337,Mercedes,73.218,74.575,-1.425,-0.068,-1.425,-0.068,74.699,1.357,14,1.357,14,-0.7465,-0.7465,14
2,2025,2025211,37.0,1338,Mercedes,73.419,74.254,-1.136,-0.301,-1.136,-0.301,74.677,0.835,14,0.835,14,-0.7184999999999999,-0.7184999999999999,14
2,2025,2025211,38.0,1339,Mercedes,73.56,74.545,-0.896,0.089,-0.896,-0.125,74.597,0.985,14,0.771,14,-0.4035,-0.5105,14
2,2025,2025211,39.0,1340,Mercedes,73.755,74.408,-0.684,-0.031,-0.684,-0.031,74.439,0.653,14,0.653,14,-0.35750000000000004,-0.35750000000000004,14
2,2025,2025211,40.0,1341,Mercedes,73.603,74.659,-0.819,0.237,-0.819,0.237,74.49,1.056,14,1.056,14,-0.291,-0.291,14
2,2025,2025211,41.0,1342,Mercedes,73.842,74.552,-0.611,0.099,-0.733,0.099,74.566,0.71,14,0.832,14,-0.256,-0.317,14
2,2025,2025211,42.0,1343,Mercedes,73.838,74.359,-0.711,-0.19,-0.711,-0.19,74.609,0.5209999999999999,14,0.5209999999999999,14,-0.4505,-0.4505,14
2,2025,2025211,43.0,1344,Mercedes,73.916,74.375,-0.476,-0.017,-0.476,-0.017,74.494,0.45899999999999996,14,0.45899999999999996,14,-0.2465,-0.2465,14
2,2025,2025211,44.0,1345,Mercedes,74.208,74.383,-0.227,-0.052,-0.227,-0.052,74.435,0.17500000000000002,14,0.17500000000000002,14,-0.1395,-0.1395,14
2,2025,2025211,45.0,1346,Mercedes,74.383,74.53,0.013,0.16,0.013,0.16,74.378,0.147,14,0.147,14,0.08650000000000001,0.08650000000000001,14
2,2025,2025211,46.0,1347,Mercedes,74.396,74.605,0.067,0.276,0.067,0.276,74.329,0.20900000000000002,14,0.20900000000000002,14,0.1715,0.1715,14
2,2025,2025211,47.0,1348,Mercedes,74.533,,0.189,,0.189,,74.582,,,,,0.189,0.189,14
2,2025,2025211,48.0,1349,Mercedes,,,,,,,74.316,,,,,,,14
2,2025,2025211,49.0,1350,Mercedes,,73.528,,-0.664,,-0.664,74.379,,,,,-0.664,-0.664,14
2,2025,2025211,50.0,1351,Mercedes,73.349,73.473,-0.821,-0.697,-0.821,-0.697,74.195,0.124,14,0.124,14,-0.7589999999999999,-0.7589999999999999,14
2,2025,2025211,51.0,1352,Mercedes,73.415,73.307,-0.844,-0.952,-0.844,-0.952,74.259,-0.10799999999999998,35,-0.10799999999999998,35,-0.8979999999999999,-0.8979999999999999,14
2,2025,2025211,52.0,1353,Mercedes,73.097,73.123,-1.117,-1.091,-1.117,-1.091,74.4,0.026000000000000023,14,0.026000000000000023,14,-1.104,-1.104,14
2,2025,2025211,53.0,1354,Mercedes,73.283,73.354,-0.929,-0.858,-0.929,-0.858,74.212,0.07100000000000006,14,0.07100000000000006,14,-0.8935,-0.8935,14
2,2025,2025211,54.0,1355,Mercedes,73.601,73.299,-0.573,-0.875,-0.772,-0.875,74.235,-0.30200000000000005,35,-0.10299999999999998,35,-0.724,-0.8235,14
2,2025,2025211,55.0,1356,Mercedes,73.52,73.543,-0.56,-0.537,-0.56,-0.537,74.243,0.02300000000000002,14,0.02300000000000002,14,-0.5485,-0.5485,14
2,2025,2025211,56.0,1357,Mercedes,73.466,73.55,-0.409,-0.325,-0.409,-0.325,73.875,0.08399999999999996,14,0.08399999999999996,14,-0.367,-0.367,14
2,2025,2025211,57.0,1358,Mercedes,73.588,73.599,-0.245,-0.234,-0.245,-0.234,73.896,0.010999999999999982,14,0.010999999999999982,14,-0.2395,-0.2395,14
2,2025,2025211,58.0,1359,Mercedes,73.747,73.609,-0.133,-0.271,-0.133,-0.271,73.909,-0.138,35,-0.138,35,-0.202,-0.202,14
2,2025,2025211,59.0,1360,Mercedes,73.773,73.68,-0.155,-0.248,-0.155,-0.248,73.968,-0.093,35,-0.093,35,-0.2015,-0.2015,14
2,2025,2025211,60.0,1361,Mercedes,73.737,73.835,-0.329,-0.231,-0.329,-0.231,74.14,0.098,14,0.098,14,-0.28,-0.28,14
2,2025,2025211,61.0,1362,Mercedes,73.811,73.867,-0.199,-0.143,-0.199,-0.143,74.01,0.05600000000000002,14,0.05600000000000002,14,-0.17099999999999999,-0.17099999999999999,14
2,2025,2025211,62.0,1363,Mercedes,73.762,73.855,-0.171,-0.078,-0.171,-0.078,73.933,0.09300000000000001,14,0.09300000000000001,14,-0.1245,-0.1245,14
2,2025,2025211,63.0,1364,Mercedes,74.943,73.622,1.009,-0.312,-0.073,-0.312,74.026,-1.321,35,-0.239,35,0.3484999999999999,-0.1925,14
2,2025,2025211,64.0,1365,Mercedes,73.96,73.44,0.074,-0.446,0.074,-0.446,73.886,-0.52,35,-0.52,35,-0.186,-0.186,14
2,2025,2025211,65.0,1366,Mercedes,74.002,73.731,-0.083,-0.354,-0.083,-0.354,74.099,-0.27099999999999996,35,-0.27099999999999996,35,-0.2185,-0.2185,14
2,2025,2025211,66.0,1367,Mercedes,73.975,73.786,-0.251,-0.44,-0.251,-0.44,74.404,-0.189,35,-0.189,35,-0.34550000000000003,-0.34550000000000003,14
2,2025,2025211,67.0,1368,Mercedes,73.849,74.043,-0.444,-0.25,-0.444,-0.643,74.556,0.194,14,-0.199,35,-0.347,-0.5435,14
2,2025,2025211,68.0,1369,Mercedes,74.049,73.514,-0.212,-0.747,-0.578,-0.747,74.283,-0.535,35,-0.16900000000000004,35,-0.4795,-0.6625,14
2,2025,2025211,69.0,1370,Mercedes,73.517,73.614,-0.863,-0.766,-0.863,-0.766,74.38,0.09699999999999998,14,0.09699999999999998,14,-0.8145,-0.8145,14
2,2025,2025211,70.0,1371,Mercedes,73.759,73.733,-1.018,-1.044,-1.018,-1.044,74.792,-0.026000000000000023,35,-0.026000000000000023,35,-1.0310000000000001,-1.0310000000000001,14
2,2025,2025211,71.0,1372,Mercedes,73.901,73.977,-1.431,-1.355,-1.431,-1.355,75.332,0.07600000000000007,14,0.07600000000000007,14,-1.393,-1.393,14
2,2025,2025221,1.0,1373,Mercedes,,,,,,,,,,,,,,14
2,2025,2025221,2.0,1374,Mercedes,,,,,,,,,,,,,,14
