SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,7_Laptime,9_Laptime,26_Laptime,29_Laptime,7_PaceDiff,9_PaceDiff,26_PaceDiff,29_PaceDiff,7_PaceDiffClear,9_PaceDiffClear,26_PaceDiffClear,29_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023121,30.0,759,Alpha Tauri,111.975,112.482,,,-0.048,0.459,,,-0.048,0.162,,,112.111,-,7.0,-,7,-,,-,
2,2023,2023121,31.0,760,Alpha Tauri,112.068,112.222,,,0.066,0.22,,,0.066,0.22,,,112.015,-,7.0,-,7,-,,-,
2,2023,2023121,32.0,761,Alpha Tauri,112.419,111.997,,,0.408,-0.014,,,0.408,-0.014,,,112.011,-,9.0,-,9,-,,-,
2,2023,2023121,33.0,762,Alpha Tauri,112.469,112.133,,,0.541,0.205,,,0.541,0.205,,,111.997,-,9.0,-,9,-,,-,
2,2023,2023121,34.0,763,Alpha Tauri,112.824,112.411,,,0.837,0.424,,,0.837,0.424,,,111.987,-,9.0,-,9,-,,-,
2,2023,2023121,35.0,764,Alpha Tauri,113.391,112.48,,,1.421,0.51,,,1.05,0.51,,,112.07,-,9.0,-,9,-,,-,
2,2023,2023121,36.0,765,Alpha Tauri,113.215,112.317,,,1.24,0.342,,,1.24,0.342,,,112.001,-,9.0,-,9,-,,-,
2,2023,2023121,37.0,766,Alpha Tauri,113.131,112.21,,,1.208,0.287,,,1.208,0.287,,,111.937,-,9.0,-,9,-,,-,
2,2023,2023121,38.0,767,Alpha Tauri,113.461,113.457,,,1.479,1.475,,,1.479,0.356,,,112.061,-,9.0,-,9,-,,-,
2,2023,2023121,39.0,768,Alpha Tauri,114.52,112.467,,,2.369,0.316,,,1.76,0.316,,,112.227,-,9.0,-,9,-,,-,
2,2023,2023121,40.0,769,Alpha Tauri,114.361,112.298,,,2.125,0.062,,,2.125,0.062,,,112.355,-,9.0,-,9,-,,-,
2,2023,2023121,41.0,770,Alpha Tauri,113.367,112.243,,,1.315,0.191,,,1.315,0.191,,,112.167,-,9.0,-,9,-,,-,
2,2023,2023121,42.0,771,Alpha Tauri,115.247,112.367,,,3.096,0.216,,,0.59,0.216,,,112.568,-,9.0,-,9,-,,-,
2,2023,2023121,43.0,772,Alpha Tauri,112.115,112.554,,,-0.062,0.377,,,-0.062,0.377,,,112.177,-,7.0,-,7,-,,-,
2,2023,2023121,44.0,773,Alpha Tauri,112.265,112.469,,,0.143,0.347,,,0.143,0.347,,,112.122,-,7.0,-,7,-,,-,
2,2023,2023131,1.0,774,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,2.0,775,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,3.0,776,Alpha Tauri,,89.747,,86.818,,-10.49,,-13.419,,-10.49,,-13.419,100.237,-,29.0,-,29,-,,-,
2,2023,2023131,4.0,777,Alpha Tauri,,89.073,,88.443,,-4.104,,-4.734,,-4.104,,-4.734,93.177,-,29.0,-,29,-,,-,
2,2023,2023131,5.0,778,Alpha Tauri,,84.82,,85.079,,-4.078,,-3.819,,-4.078,,-3.819,88.898,-,9.0,-,9,-,,-,
2,2023,2023131,6.0,779,Alpha Tauri,,84.838,,84.796,,-1.93,,-1.972,,-1.93,,-1.972,86.859,-,29.0,-,29,-,,-,
2,2023,2023131,7.0,780,Alpha Tauri,,85.039,,85.37,,-0.444,,-0.113,,-0.444,,-0.113,85.664,-,9.0,-,9,-,,-,
2,2023,2023131,8.0,781,Alpha Tauri,,85.894,,85.898,,1.267,,1.271,,1.267,,1.271,84.703,-,9.0,-,9,-,,-,
2,2023,2023131,9.0,782,Alpha Tauri,,85.581,,87.417,,1.616,,3.452,,1.616,,3.452,84.07,-,9.0,-,9,-,,-,
2,2023,2023131,10.0,783,Alpha Tauri,,,,,,,,,,,,,82.085,-,-,-,,-,,-,
2,2023,2023131,11.0,784,Alpha Tauri,,,,,,,,,,,,,79.532,-,-,-,,-,,-,
2,2023,2023131,12.0,785,Alpha Tauri,,78.212,,78.834,,0.133,,0.755,,0.133,,0.755,78.079,-,9.0,-,9,-,,-,
2,2023,2023131,13.0,786,Alpha Tauri,,77.809,,78.43,,0.291,,0.912,,0.291,,0.912,77.541,-,9.0,-,9,-,,-,
2,2023,2023131,14.0,787,Alpha Tauri,,77.219,,78.261,,-0.125,,0.917,,-0.125,,0.917,77.344,-,9.0,-,9,-,,-,
2,2023,2023131,15.0,788,Alpha Tauri,,79.161,,77.473,,1.736,,0.048,,1.736,,0.048,77.425,-,29.0,-,29,-,,-,
2,2023,2023131,16.0,789,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,17.0,790,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,18.0,791,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,19.0,792,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,20.0,793,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,21.0,794,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,22.0,795,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,23.0,796,Alpha Tauri,,77.816,,78.354,,0.2,,0.738,,0.2,,0.738,77.616,-,9.0,-,9,-,,-,
2,2023,2023131,24.0,797,Alpha Tauri,,77.466,,77.626,,0.381,,0.541,,0.381,,0.541,77.085,-,9.0,-,9,-,,-,
2,2023,2023131,25.0,798,Alpha Tauri,,77.214,,78.141,,0.171,,1.098,,0.171,,0.641,77.082,-,9.0,-,9,-,,-,
2,2023,2023131,26.0,799,Alpha Tauri,,76.931,,77.743,,0.02,,0.832,,0.02,,0.832,77.115,-,9.0,-,9,-,,-,
2,2023,2023131,27.0,800,Alpha Tauri,,76.943,,77.554,,0.038,,0.649,,0.038,,0.649,76.943,-,9.0,-,9,-,,-,
2,2023,2023131,28.0,801,Alpha Tauri,,76.652,,77.525,,-0.199,,0.674,,-0.199,,0.674,76.873,-,9.0,-,9,-,,-,
2,2023,2023131,29.0,802,Alpha Tauri,,76.458,,77.593,,-0.306,,0.829,,-0.306,,0.829,76.797,-,9.0,-,9,-,,-,
2,2023,2023131,30.0,803,Alpha Tauri,,76.861,,77.733,,0.138,,1.01,,0.138,,1.01,76.78,-,9.0,-,9,-,,-,
2,2023,2023131,31.0,804,Alpha Tauri,,77.137,,77.583,,0.307,,0.753,,0.307,,0.753,76.891,-,9.0,-,9,-,,-,
2,2023,2023131,32.0,805,Alpha Tauri,,76.678,,77.266,,-0.05,,0.538,,-0.05,,0.538,76.747,-,9.0,-,9,-,,-,
2,2023,2023131,33.0,806,Alpha Tauri,,76.414,,77.547,,-0.224,,0.909,,-0.224,,0.909,76.638,-,9.0,-,9,-,,-,
2,2023,2023131,34.0,807,Alpha Tauri,,76.396,,77.778,,-0.214,,1.168,,-0.214,,1.168,76.65,-,9.0,-,9,-,,-,
2,2023,2023131,35.0,808,Alpha Tauri,,76.253,,77.577,,-0.237,,1.087,,-0.237,,1.087,76.49,-,9.0,-,9,-,,-,
2,2023,2023131,36.0,809,Alpha Tauri,,76.644,,77.228,,0.293,,0.877,,-0.046,,0.877,76.402,-,9.0,-,9,-,,-,
2,2023,2023131,37.0,810,Alpha Tauri,,76.358,,77.373,,0.195,,1.21,,0.195,,1.21,76.163,-,9.0,-,9,-,,-,
2,2023,2023131,38.0,811,Alpha Tauri,,76.419,,77.529,,0.237,,1.347,,0.237,,1.347,76.278,-,9.0,-,9,-,,-,
2,2023,2023131,39.0,812,Alpha Tauri,,76.529,,77.876,,0.263,,1.61,,0.263,,1.345,76.306,-,9.0,-,9,-,,-,
2,2023,2023131,40.0,813,Alpha Tauri,,76.47,,77.692,,0.212,,1.434,,0.212,,1.434,76.267,-,9.0,-,9,-,,-,
2,2023,2023131,41.0,814,Alpha Tauri,,76.44,,78.887,,0.184,,2.631,,0.184,,1.155,76.417,-,9.0,-,9,-,,-,
2,2023,2023131,42.0,815,Alpha Tauri,,76.521,,77.13,,0.277,,0.886,,0.277,,0.886,76.361,-,9.0,-,9,-,,-,
2,2023,2023131,43.0,816,Alpha Tauri,,76.506,,76.925,,0.431,,0.85,,0.431,,0.85,76.075,-,9.0,-,9,-,,-,
2,2023,2023131,44.0,817,Alpha Tauri,,76.58,,76.975,,0.605,,1.0,,0.605,,1.0,75.983,-,9.0,-,9,-,,-,
2,2023,2023131,45.0,818,Alpha Tauri,,76.611,,78.021,,0.501,,1.911,,0.501,,1.911,76.261,-,9.0,-,9,-,,-,
2,2023,2023131,46.0,819,Alpha Tauri,,76.711,,,,0.806,,,,0.806,,,76.07,-,-,-,,-,,-,
2,2023,2023131,47.0,820,Alpha Tauri,,76.69,,,,1.054,,,,1.054,,,75.735,-,-,-,,-,,-,
2,2023,2023131,48.0,821,Alpha Tauri,,77.184,,75.008,,1.851,,-0.325,,1.439,,-0.325,75.425,-,29.0,-,29,-,,-,
2,2023,2023131,49.0,822,Alpha Tauri,,76.854,,74.82,,1.607,,-0.427,,1.607,,-0.427,75.247,-,29.0,-,29,-,,-,
2,2023,2023131,50.0,823,Alpha Tauri,,77.095,,75.04,,1.946,,-0.109,,1.946,,-0.109,75.214,-,29.0,-,29,-,,-,
2,2023,2023131,51.0,824,Alpha Tauri,,76.678,,75.065,,1.663,,0.05,,1.663,,0.05,75.014,-,29.0,-,29,-,,-,
2,2023,2023131,52.0,825,Alpha Tauri,,78.472,,75.253,,3.324,,0.105,,2.044,,-0.055,75.556,-,29.0,-,29,-,,-,
2,2023,2023131,53.0,826,Alpha Tauri,,77.706,,75.12,,2.405,,-0.181,,2.405,,-0.181,75.39,-,29.0,-,29,-,,-,
2,2023,2023131,54.0,827,Alpha Tauri,,77.283,,75.308,,2.062,,0.087,,2.062,,0.087,75.316,-,29.0,-,29,-,,-,
2,2023,2023131,55.0,828,Alpha Tauri,,78.227,,75.364,,3.086,,0.223,,2.273,,0.223,75.208,-,29.0,-,29,-,,-,
2,2023,2023131,56.0,829,Alpha Tauri,,77.545,,75.425,,2.409,,0.289,,2.409,,0.289,75.319,-,29.0,-,29,-,,-,
2,2023,2023131,57.0,830,Alpha Tauri,,77.191,,75.432,,2.025,,0.266,,2.025,,0.266,75.201,-,29.0,-,29,-,,-,
2,2023,2023131,58.0,831,Alpha Tauri,,77.197,,75.081,,2.011,,-0.105,,2.011,,-0.105,75.24,-,29.0,-,29,-,,-,
2,2023,2023131,59.0,832,Alpha Tauri,,76.96,,,,1.62,,,,1.62,,,75.34,-,-,-,,-,,-,
2,2023,2023131,60.0,833,Alpha Tauri,,,,,,,,,,,,,75.691,-,-,-,,-,,-,
2,2023,2023131,61.0,834,Alpha Tauri,,,,84.989,,,,0.914,,,,0.914,84.075,-,-,-,,-,,-,
2,2023,2023131,62.0,835,Alpha Tauri,,85.53,,87.438,,1.378,,3.286,,1.378,,3.286,84.152,-,9.0,-,9,-,,-,
2,2023,2023131,63.0,836,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,64.0,837,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,65.0,838,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,66.0,839,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,67.0,840,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023131,68.0,841,Alpha Tauri,,86.038,,86.291,,1.236,,1.489,,1.236,,1.489,84.802,-,9.0,-,9,-,,-,
2,2023,2023131,69.0,842,Alpha Tauri,,83.772,,84.068,,0.826,,1.122,,0.826,,1.122,82.946,-,9.0,-,9,-,,-,
2,2023,2023131,70.0,843,Alpha Tauri,,83.423,,83.296,,0.957,,0.83,,0.957,,0.83,82.466,-,29.0,-,29,-,,-,
2,2023,2023131,71.0,844,Alpha Tauri,,83.101,,84.122,,0.918,,1.939,,0.918,,1.261,82.26,-,9.0,-,9,-,,-,
2,2023,2023131,72.0,845,Alpha Tauri,,83.883,,83.592,,1.352,,1.061,,1.352,,1.061,82.531,-,29.0,-,29,-,,-,
2,2023,2023141,1.0,846,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,2.0,847,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,3.0,848,Alpha Tauri,,,,87.657,,,,0.468,,,,0.468,,-,-,-,,-,,-,
2,2023,2023141,4.0,849,Alpha Tauri,,,,87.13,,,,0.12,,,,0.12,,-,-,-,,-,,-,
2,2023,2023141,5.0,850,Alpha Tauri,,,,87.205,,,,0.197,,,,0.197,,-,-,-,,-,,-,
2,2023,2023141,6.0,851,Alpha Tauri,,,,87.263,,,,0.285,,,,0.285,,-,-,-,,-,,-,
2,2023,2023141,7.0,852,Alpha Tauri,,,,87.154,,,,0.218,,,,0.218,,-,-,-,,-,,-,
2,2023,2023141,8.0,853,Alpha Tauri,,,,87.331,,,,0.427,,,,0.427,,-,-,-,,-,,-,
2,2023,2023141,9.0,854,Alpha Tauri,,,,87.506,,,,0.419,,,,0.419,,-,-,-,,-,,-,
2,2023,2023141,10.0,855,Alpha Tauri,,,,87.648,,,,0.434,,,,0.434,,-,-,-,,-,,-,
2,2023,2023141,11.0,856,Alpha Tauri,,,,87.892,,,,0.542,,,,0.289,,-,-,-,,-,,-,
2,2023,2023141,12.0,857,Alpha Tauri,,,,87.631,,,,0.299,,,,0.299,,-,-,-,,-,,-,
2,2023,2023141,13.0,858,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,14.0,859,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,15.0,860,Alpha Tauri,,,,87.03,,,,-0.323,,,,-0.323,,-,-,-,,-,,-,
2,2023,2023141,16.0,861,Alpha Tauri,,,,87.412,,,,0.175,,,,-0.2,,-,-,-,,-,,-,
2,2023,2023141,17.0,862,Alpha Tauri,,,,87.045,,,,-0.199,,,,-0.199,,-,-,-,,-,,-,
2,2023,2023141,18.0,863,Alpha Tauri,,,,86.815,,,,-0.444,,,,-0.444,,-,-,-,,-,,-,
2,2023,2023141,19.0,864,Alpha Tauri,,,,87.047,,,,-0.261,,,,-0.261,,-,-,-,,-,,-,
2,2023,2023141,20.0,865,Alpha Tauri,,,,86.89,,,,-0.497,,,,-0.497,,-,-,-,,-,,-,
2,2023,2023141,21.0,866,Alpha Tauri,,,,87.171,,,,-0.1,,,,-0.1,,-,-,-,,-,,-,
2,2023,2023141,22.0,867,Alpha Tauri,,,,88.059,,,,1.035,,,,0.169,,-,-,-,,-,,-,
2,2023,2023141,23.0,868,Alpha Tauri,,,,87.215,,,,0.21,,,,0.21,,-,-,-,,-,,-,
2,2023,2023141,24.0,869,Alpha Tauri,,,,87.049,,,,0.217,,,,0.217,,-,-,-,,-,,-,
2,2023,2023141,25.0,870,Alpha Tauri,,,,87.204,,,,0.45,,,,0.45,,-,-,-,,-,,-,
2,2023,2023141,26.0,871,Alpha Tauri,,,,87.089,,,,0.351,,,,0.351,,-,-,-,,-,,-,
2,2023,2023141,27.0,872,Alpha Tauri,,,,87.025,,,,0.471,,,,0.471,,-,-,-,,-,,-,
2,2023,2023141,28.0,873,Alpha Tauri,,,,87.376,,,,0.753,,,,0.443,,-,-,-,,-,,-,
2,2023,2023141,29.0,874,Alpha Tauri,,,,87.108,,,,0.514,,,,0.514,,-,-,-,,-,,-,
2,2023,2023141,30.0,875,Alpha Tauri,,,,87.487,,,,0.789,,,,0.789,,-,-,-,,-,,-,
2,2023,2023141,31.0,876,Alpha Tauri,,,,87.515,,,,0.767,,,,0.767,,-,-,-,,-,,-,
2,2023,2023141,32.0,877,Alpha Tauri,,,,87.496,,,,0.744,,,,0.744,,-,-,-,,-,,-,
2,2023,2023141,33.0,878,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,34.0,879,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023141,35.0,880,Alpha Tauri,,,,86.26,,,,-0.196,,,,-0.196,,-,-,-,,-,,-,
2,2023,2023141,36.0,881,Alpha Tauri,,,,86.384,,,,-0.141,,,,-0.141,,-,-,-,,-,,-,
2,2023,2023141,37.0,882,Alpha Tauri,,,,86.253,,,,-0.282,,,,-0.282,,-,-,-,,-,,-,
2,2023,2023141,38.0,883,Alpha Tauri,,,,86.103,,,,-0.422,,,,-0.422,,-,-,-,,-,,-,
2,2023,2023141,39.0,884,Alpha Tauri,,,,86.245,,,,-0.18,,,,-0.18,,-,-,-,,-,,-,
2,2023,2023141,40.0,885,Alpha Tauri,,,,86.273,,,,-0.201,,,,-0.201,,-,-,-,,-,,-,
2,2023,2023141,41.0,886,Alpha Tauri,,,,86.417,,,,-0.06,,,,-0.06,,-,-,-,,-,,-,
2,2023,2023141,42.0,887,Alpha Tauri,,,,86.121,,,,-0.371,,,,-0.371,,-,-,-,,-,,-,
2,2023,2023141,43.0,888,Alpha Tauri,,,,86.143,,,,-0.318,,,,-0.318,,-,-,-,,-,,-,
2,2023,2023141,44.0,889,Alpha Tauri,,,,85.842,,,,-0.674,,,,-0.674,,-,-,-,,-,,-,
2,2023,2023141,45.0,890,Alpha Tauri,,,,86.134,,,,-0.511,,,,-0.715,,-,-,-,,-,,-,
2,2023,2023141,46.0,891,Alpha Tauri,,,,86.018,,,,-0.543,,,,-0.543,,-,-,-,,-,,-,
2,2023,2023141,47.0,892,Alpha Tauri,,,,86.656,,,,0.098,,,,-0.5,,-,-,-,,-,,-,
2,2023,2023141,48.0,893,Alpha Tauri,,,,86.098,,,,-0.56,,,,-0.56,,-,-,-,,-,,-,
2,2023,2023141,49.0,894,Alpha Tauri,,,,87.235,,,,0.375,,,,-0.593,,-,-,-,,-,,-,
2,2023,2023141,50.0,895,Alpha Tauri,,,,86.436,,,,-0.66,,,,-0.66,,-,-,-,,-,,-,
2,2023,2023141,51.0,896,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,1.0,897,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,2.0,898,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,3.0,899,Alpha Tauri,,,,101.514,,,,0.051,,,,0.051,,-,-,-,,-,,-,
2,2023,2023151,4.0,900,Alpha Tauri,,,,101.359,,,,0.215,,,,0.215,,-,-,-,,-,,-,
2,2023,2023151,5.0,901,Alpha Tauri,,,,101.351,,,,0.283,,,,0.283,,-,-,-,,-,,-,
2,2023,2023151,6.0,902,Alpha Tauri,,,,101.933,,,,0.98,,,,0.456,,-,-,-,,-,,-,
2,2023,2023151,7.0,903,Alpha Tauri,,,,101.468,,,,0.543,,,,0.543,,-,-,-,,-,,-,
2,2023,2023151,8.0,904,Alpha Tauri,,,,100.893,,,,0.192,,,,0.192,,-,-,-,,-,,-,
2,2023,2023151,9.0,905,Alpha Tauri,,,,100.886,,,,0.41,,,,0.41,,-,-,-,,-,,-,
2,2023,2023151,10.0,906,Alpha Tauri,,,,100.598,,,,0.164,,,,0.164,,-,-,-,,-,,-,
2,2023,2023151,11.0,907,Alpha Tauri,,,,100.824,,,,0.336,,,,0.336,,-,-,-,,-,,-,
2,2023,2023151,12.0,908,Alpha Tauri,,,,100.454,,,,-0.056,,,,-0.056,,-,-,-,,-,,-,
2,2023,2023151,13.0,909,Alpha Tauri,,,,100.642,,,,0.081,,,,0.081,,-,-,-,,-,,-,
2,2023,2023151,14.0,910,Alpha Tauri,,,,100.676,,,,0.209,,,,0.209,,-,-,-,,-,,-,
2,2023,2023151,15.0,911,Alpha Tauri,,,,100.728,,,,0.316,,,,0.316,,-,-,-,,-,,-,
2,2023,2023151,16.0,912,Alpha Tauri,,,,100.941,,,,0.481,,,,0.481,,-,-,-,,-,,-,
2,2023,2023151,17.0,913,Alpha Tauri,,,,100.94,,,,0.422,,,,0.422,,-,-,-,,-,,-,
2,2023,2023151,18.0,914,Alpha Tauri,,,,101.119,,,,0.598,,,,0.598,,-,-,-,,-,,-,
2,2023,2023151,19.0,915,Alpha Tauri,,,,101.286,,,,0.584,,,,0.584,,-,-,-,,-,,-,
2,2023,2023151,20.0,916,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,21.0,917,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,22.0,918,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,23.0,919,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,24.0,920,Alpha Tauri,,,,102.294,,,,0.053,,,,0.053,,-,-,-,,-,,-,
2,2023,2023151,25.0,921,Alpha Tauri,,,,101.399,,,,0.627,,,,0.627,,-,-,-,,-,,-,
2,2023,2023151,26.0,922,Alpha Tauri,,,,100.971,,,,0.505,,,,0.505,,-,-,-,,-,,-,
2,2023,2023151,27.0,923,Alpha Tauri,,,,100.231,,,,-0.098,,,,-0.098,,-,-,-,,-,,-,
2,2023,2023151,28.0,924,Alpha Tauri,,,,101.5,,,,0.777,,,,0.777,,-,-,-,,-,,-,
2,2023,2023151,29.0,925,Alpha Tauri,,,,101.515,,,,0.64,,,,0.64,,-,-,-,,-,,-,
2,2023,2023151,30.0,926,Alpha Tauri,,,,100.999,,,,0.757,,,,0.757,,-,-,-,,-,,-,
2,2023,2023151,31.0,927,Alpha Tauri,,,,100.44,,,,0.43,,,,0.43,,-,-,-,,-,,-,
2,2023,2023151,32.0,928,Alpha Tauri,,,,100.055,,,,0.004,,,,0.004,,-,-,-,,-,,-,
2,2023,2023151,33.0,929,Alpha Tauri,,,,100.334,,,,0.283,,,,0.283,,-,-,-,,-,,-,
2,2023,2023151,34.0,930,Alpha Tauri,,,,100.953,,,,0.512,,,,0.512,,-,-,-,,-,,-,
2,2023,2023151,35.0,931,Alpha Tauri,,,,102.148,,,,1.544,,,,0.423,,-,-,-,,-,,-,
2,2023,2023151,36.0,932,Alpha Tauri,,,,101.1,,,,0.511,,,,0.511,,-,-,-,,-,,-,
2,2023,2023151,37.0,933,Alpha Tauri,,,,100.797,,,,0.185,,,,0.185,,-,-,-,,-,,-,
2,2023,2023151,38.0,934,Alpha Tauri,,,,101.106,,,,0.394,,,,0.394,,-,-,-,,-,,-,
2,2023,2023151,39.0,935,Alpha Tauri,,,,101.845,,,,1.202,,,,1.202,,-,-,-,,-,,-,
2,2023,2023151,40.0,936,Alpha Tauri,,,,101.182,,,,0.944,,,,0.944,,-,-,-,,-,,-,
2,2023,2023151,41.0,937,Alpha Tauri,,,,100.315,,,,0.248,,,,0.248,,-,-,-,,-,,-,
2,2023,2023151,42.0,938,Alpha Tauri,,,,100.181,,,,0.355,,,,0.355,,-,-,-,,-,,-,
2,2023,2023151,43.0,939,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,44.0,940,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,45.0,941,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023151,46.0,942,Alpha Tauri,,,,99.132,,,,-0.031,,,,-0.031,,-,-,-,,-,,-,
2,2023,2023151,47.0,943,Alpha Tauri,,,,99.028,,,,0.769,,,,0.769,,-,-,-,,-,,-,
2,2023,2023151,48.0,944,Alpha Tauri,,,,99.386,,,,1.012,,,,1.012,,-,-,-,,-,,-,
2,2023,2023151,49.0,945,Alpha Tauri,,,,99.783,,,,1.357,,,,1.357,,-,-,-,,-,,-,
2,2023,2023151,50.0,946,Alpha Tauri,,,,101.093,,,,2.717,,,,1.916,,-,-,-,,-,,-,
2,2023,2023151,51.0,947,Alpha Tauri,,,,100.801,,,,2.316,,,,2.316,,-,-,-,,-,,-,
2,2023,2023151,52.0,948,Alpha Tauri,,,,99.95,,,,1.295,,,,1.295,,-,-,-,,-,,-,
2,2023,2023151,53.0,949,Alpha Tauri,,,,99.996,,,,0.964,,,,0.964,,-,-,-,,-,,-,
2,2023,2023151,54.0,950,Alpha Tauri,,,,99.884,,,,0.817,,,,0.817,,-,-,-,,-,,-,
2,2023,2023151,55.0,951,Alpha Tauri,,,,99.803,,,,1.021,,,,1.021,,-,-,-,,-,,-,
2,2023,2023151,56.0,952,Alpha Tauri,,,,99.962,,,,1.123,,,,1.123,,-,-,-,,-,,-,
2,2023,2023151,57.0,953,Alpha Tauri,,,,101.698,,,,2.403,,,,1.397,,-,-,-,,-,,-,
2,2023,2023151,58.0,954,Alpha Tauri,,,,101.423,,,,1.594,,,,1.594,,-,-,-,,-,,-,
2,2023,2023151,59.0,955,Alpha Tauri,,,,101.91,,,,1.909,,,,1.909,,-,-,-,,-,,-,
2,2023,2023151,60.0,956,Alpha Tauri,,,,103.089,,,,3.265,,,,1.634,,-,-,-,,-,,-,
2,2023,2023151,61.0,957,Alpha Tauri,,,,101.007,,,,1.146,,,,1.146,,-,-,-,,-,,-,
2,2023,2023151,62.0,958,Alpha Tauri,,,,102.328,,,,1.271,,,,1.271,,-,-,-,,-,,-,
2,2023,2023161,1.0,959,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,2.0,960,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,3.0,961,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,4.0,962,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,5.0,963,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,6.0,964,Alpha Tauri,,99.966,,99.925,,0.241,,0.2,,0.241,,0.2,99.725,-,29.0,-,29,-,,-,
2,2023,2023161,7.0,965,Alpha Tauri,,99.941,,99.949,,0.285,,0.293,,0.285,,0.293,99.674,-,9.0,-,9,-,,-,
2,2023,2023161,8.0,966,Alpha Tauri,,100.115,,99.811,,0.437,,0.133,,0.437,,0.133,99.678,-,29.0,-,29,-,,-,
2,2023,2023161,9.0,967,Alpha Tauri,,,,100.245,,,,0.423,,,,0.423,99.849,-,-,-,,-,,-,
2,2023,2023161,10.0,968,Alpha Tauri,,,,,,,,,,,,,99.819,-,-,-,,-,,-,
2,2023,2023161,11.0,969,Alpha Tauri,,98.737,,,,-1.179,,,,-1.179,,,99.926,-,-,-,,-,,-,
2,2023,2023161,12.0,970,Alpha Tauri,,99.473,,99.212,,-0.372,,-0.633,,-0.372,,-0.633,99.845,-,29.0,-,29,-,,-,
2,2023,2023161,13.0,971,Alpha Tauri,,,,,,,,,,,,,99.257,-,-,-,,-,,-,
2,2023,2023161,14.0,972,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023161,15.0,973,Alpha Tauri,,99.684,,99.871,,0.394,,0.581,,0.394,,0.581,99.29,-,9.0,-,9,-,,-,
2,2023,2023161,16.0,974,Alpha Tauri,,99.874,,99.715,,0.405,,0.246,,0.405,,0.246,99.624,-,29.0,-,29,-,,-,
2,2023,2023161,17.0,975,Alpha Tauri,,100.664,,100.392,,1.044,,0.772,,0.388,,0.377,99.767,-,29.0,-,29,-,,-,
